"","solution","distance","distance_from_optimum"
"14","20, 60, 36, 5, 69, 21, 74, 61, 28, 63, 23, 56, 41, 64, 42, 22, 73, 1, 62, 33, 43, 49, 24, 44, 17, 76, 68, 12, 51, 75, 46, 67, 52, 53, 72, 39, 3, 32, 18, 55, 50, 25, 9, 31, 38, 65, 11, 35, 8, 34, 57, 45, 29, 27, 13, 19, 59, 54, 15, 37, 70, 71, 47, 2, 6, 16, 40, 58, 10, 66, 14, 7, 26, 4, 30, 48",911.989699747487,366.989699747487
"15","73, 33, 3, 32, 17, 40, 44, 51, 75, 76, 72, 58, 12, 26, 54, 13, 27, 30, 47, 15, 37, 36, 60, 70, 20, 29, 4, 45, 52, 67, 34, 8, 46, 7, 35, 19, 14, 53, 59, 11, 66, 65, 38, 39, 10, 9, 31, 25, 18, 55, 50, 24, 49, 16, 56, 41, 64, 42, 28, 68, 6, 23, 2, 74, 21, 69, 71, 57, 5, 48, 61, 1, 63, 43, 22, 62",869.598515877794,324.598515877794
"16","69, 37, 15, 5, 57, 45, 47, 20, 60, 70, 71, 36, 21, 2, 34, 76, 75, 30, 48, 74, 68, 29, 27, 13, 54, 46, 8, 52, 4, 67, 6, 16, 32, 55, 31, 65, 66, 59, 11, 14, 53, 35, 19, 7, 10, 38, 72, 39, 12, 26, 51, 17, 58, 40, 9, 25, 44, 3, 49, 24, 18, 50, 63, 23, 42, 56, 64, 41, 43, 1, 33, 73, 22, 62, 61, 28",868.007560460362,323.007560460362
"17","12, 7, 46, 11, 53, 14, 35, 54, 57, 15, 30, 48, 71, 60, 70, 20, 37, 69, 36, 47, 5, 27, 52, 4, 75, 76, 68, 34, 8, 19, 13, 29, 45, 2, 74, 21, 61, 22, 62, 63, 56, 49, 24, 18, 50, 32, 25, 55, 44, 3, 40, 39, 9, 33, 41, 23, 43, 64, 42, 28, 73, 1, 16, 51, 6, 17, 67, 26, 58, 10, 38, 59, 66, 65, 31, 72",826.023294789579,281.023294789579
"18","57, 27, 8, 59, 14, 35, 67, 51, 6, 46, 52, 13, 54, 45, 29, 30, 48, 2, 73, 68, 76, 26, 72, 32, 44, 25, 39, 9, 55, 50, 18, 24, 49, 3, 16, 63, 33, 23, 56, 43, 1, 64, 22, 28, 74, 47, 69, 62, 4, 34, 7, 53, 19, 11, 38, 58, 10, 31, 66, 65, 40, 12, 17, 75, 41, 42, 61, 21, 36, 60, 20, 70, 71, 5, 15, 37",893.393921427887,348.393921427887
"19","50, 32, 25, 31, 55, 18, 24, 51, 12, 58, 7, 8, 54, 13, 46, 52, 34, 45, 15, 29, 47, 21, 61, 69, 74, 48, 5, 36, 37, 71, 20, 60, 70, 57, 27, 19, 14, 53, 35, 59, 11, 10, 26, 68, 75, 2, 6, 33, 73, 22, 62, 28, 30, 4, 76, 67, 17, 3, 49, 23, 56, 42, 41, 1, 43, 64, 63, 16, 40, 72, 38, 65, 66, 39, 9, 44",856.269309382969,311.269309382969
"20","18, 3, 32, 25, 9, 39, 72, 40, 12, 26, 7, 19, 54, 45, 29, 15, 57, 37, 70, 71, 60, 20, 36, 69, 47, 48, 5, 30, 74, 62, 75, 6, 73, 1, 28, 21, 61, 22, 64, 42, 33, 63, 49, 44, 50, 24, 16, 23, 56, 41, 43, 2, 4, 76, 67, 35, 53, 59, 14, 8, 13, 52, 27, 46, 34, 68, 51, 17, 58, 65, 38, 11, 66, 10, 31, 55",800.057261267908,255.057261267908
"21","54, 8, 7, 26, 17, 68, 75, 6, 2, 45, 48, 61, 64, 42, 41, 62, 22, 63, 16, 23, 43, 56, 24, 44, 32, 25, 31, 50, 18, 49, 1, 33, 73, 28, 74, 70, 60, 29, 27, 34, 4, 51, 40, 3, 55, 9, 58, 38, 65, 19, 35, 67, 46, 57, 5, 20, 71, 36, 69, 47, 21, 37, 15, 30, 76, 53, 14, 66, 59, 11, 10, 72, 39, 12, 52, 13",946.975779477935,401.975779477935
"22","26, 52, 36, 69, 15, 20, 71, 70, 60, 37, 57, 5, 27, 67, 46, 29, 4, 30, 6, 76, 75, 16, 73, 2, 74, 61, 28, 22, 23, 1, 62, 64, 43, 42, 41, 56, 63, 33, 51, 32, 44, 68, 34, 35, 19, 59, 54, 13, 8, 66, 11, 14, 53, 7, 72, 58, 40, 50, 25, 55, 18, 24, 49, 48, 21, 47, 45, 17, 3, 31, 38, 65, 10, 9, 39, 12",962.14584187229,417.14584187229
"23","40, 9, 72, 58, 66, 65, 53, 39, 32, 44, 18, 50, 55, 25, 31, 10, 38, 11, 59, 14, 7, 35, 76, 13, 57, 54, 19, 8, 52, 27, 67, 46, 4, 68, 48, 29, 37, 15, 5, 47, 36, 69, 71, 20, 70, 60, 61, 22, 62, 64, 43, 49, 23, 1, 42, 41, 56, 33, 63, 16, 73, 2, 28, 74, 21, 45, 34, 30, 6, 3, 24, 12, 17, 26, 75, 51",866.369389359539,321.369389359539
