"","solution","distance","distance_from_optimum"
"23","31, 10, 72, 58, 35, 13, 54, 15, 57, 29, 27, 30, 75, 76, 26, 46, 8, 14, 59, 11, 53, 66, 65, 38, 39, 9, 32, 44, 3, 33, 51, 40, 12, 7, 19, 4, 68, 22, 74, 62, 28, 73, 23, 56, 1, 17, 6, 2, 34, 67, 52, 45, 48, 47, 69, 71, 70, 5, 36, 60, 20, 37, 21, 61, 64, 41, 42, 43, 63, 16, 49, 24, 18, 50, 25, 55",826.460852230056,281.460852230056
"24","65, 66, 59, 11, 14, 35, 13, 27, 15, 57, 70, 60, 20, 36, 21, 47, 69, 48, 71, 37, 5, 4, 28, 30, 29, 45, 8, 19, 54, 52, 34, 46, 67, 26, 68, 76, 12, 7, 53, 58, 10, 40, 51, 17, 3, 44, 18, 24, 56, 41, 64, 61, 74, 33, 16, 6, 75, 2, 62, 73, 1, 42, 43, 22, 63, 23, 49, 72, 39, 31, 55, 25, 50, 32, 9, 38",862.428873396425,317.428873396425
"25","11, 66, 65, 38, 10, 31, 9, 23, 56, 41, 43, 42, 64, 61, 22, 76, 26, 4, 13, 57, 29, 45, 15, 5, 48, 37, 20, 70, 69, 60, 71, 36, 47, 54, 46, 34, 35, 7, 67, 52, 8, 53, 59, 14, 19, 27, 30, 21, 74, 51, 16, 49, 63, 1, 73, 2, 28, 62, 33, 6, 68, 12, 40, 3, 24, 18, 55, 25, 72, 39, 32, 50, 44, 17, 75, 58",856.523586538995,311.523586538995
"26","74, 34, 35, 54, 19, 46, 67, 76, 75, 33, 17, 51, 8, 52, 27, 29, 45, 6, 30, 4, 68, 2, 49, 24, 18, 44, 40, 12, 26, 72, 50, 39, 32, 55, 25, 3, 73, 62, 43, 41, 1, 21, 36, 69, 47, 48, 5, 71, 60, 70, 20, 37, 57, 13, 15, 7, 53, 14, 59, 66, 65, 38, 11, 58, 31, 10, 9, 16, 63, 23, 56, 42, 64, 61, 28, 22",892.830752243515,347.830752243515
"27","40, 9, 18, 3, 44, 50, 55, 25, 32, 63, 56, 23, 1, 22, 64, 42, 43, 41, 62, 28, 48, 36, 15, 57, 70, 37, 69, 71, 61, 21, 2, 30, 74, 73, 33, 24, 49, 16, 17, 4, 46, 27, 34, 52, 54, 14, 58, 38, 31, 10, 39, 72, 12, 26, 76, 68, 75, 6, 51, 65, 66, 11, 59, 19, 13, 35, 53, 7, 8, 67, 45, 5, 20, 60, 47, 29",910.841589835534,365.841589835534
"28","15, 60, 71, 69, 21, 36, 47, 48, 30, 6, 17, 26, 19, 14, 11, 66, 10, 58, 38, 65, 72, 40, 32, 44, 3, 49, 23, 16, 62, 22, 73, 28, 74, 61, 64, 43, 42, 1, 41, 56, 63, 33, 24, 18, 55, 25, 50, 9, 39, 31, 12, 51, 76, 4, 13, 53, 35, 7, 46, 8, 59, 54, 52, 57, 27, 45, 34, 67, 2, 68, 75, 29, 5, 37, 70, 20",853.647989915685,308.647989915685
"29","13, 52, 35, 53, 66, 65, 10, 58, 25, 55, 50, 39, 38, 59, 19, 11, 14, 46, 34, 5, 48, 76, 26, 17, 40, 32, 3, 44, 33, 51, 68, 45, 27, 8, 72, 9, 31, 7, 67, 75, 12, 49, 24, 18, 43, 63, 41, 16, 1, 62, 28, 23, 56, 64, 42, 22, 61, 69, 60, 37, 71, 15, 57, 20, 70, 36, 47, 21, 74, 73, 30, 2, 6, 4, 29, 54",984.480518504411,439.480518504411
"30","19, 8, 67, 34, 30, 6, 75, 26, 29, 45, 4, 35, 14, 38, 12, 40, 33, 73, 1, 16, 51, 68, 48, 5, 47, 21, 69, 61, 71, 60, 70, 36, 20, 37, 15, 57, 54, 13, 27, 52, 46, 76, 2, 62, 42, 41, 64, 22, 74, 28, 63, 17, 39, 32, 24, 49, 56, 43, 23, 18, 55, 50, 3, 44, 25, 9, 10, 31, 72, 58, 7, 53, 11, 65, 66, 59",872.7662309119,327.7662309119
"31","73, 62, 6, 51, 68, 75, 76, 4, 30, 5, 37, 15, 57, 20, 60, 70, 71, 36, 69, 61, 22, 42, 43, 41, 64, 56, 23, 1, 63, 16, 3, 44, 32, 9, 39, 50, 25, 55, 18, 24, 49, 12, 17, 40, 72, 31, 10, 58, 65, 38, 53, 11, 66, 59, 14, 19, 54, 8, 35, 7, 26, 67, 46, 34, 52, 13, 27, 45, 29, 48, 47, 21, 28, 74, 2, 33",666.036516813915,121.036516813915
"32","36, 69, 60, 71, 70, 37, 15, 13, 27, 52, 46, 45, 34, 26, 3, 12, 51, 44, 32, 49, 24, 18, 50, 55, 25, 31, 72, 17, 40, 9, 39, 58, 10, 38, 65, 66, 14, 54, 20, 57, 19, 59, 11, 53, 35, 7, 8, 67, 4, 2, 68, 75, 76, 6, 16, 63, 23, 56, 43, 41, 42, 22, 61, 28, 62, 73, 64, 1, 33, 74, 21, 48, 30, 29, 5, 47",778.765067109999,233.765067109999
"33","57, 15, 5, 47, 30, 74, 28, 21, 69, 71, 36, 37, 20, 70, 60, 61, 64, 42, 22, 62, 1, 73, 43, 41, 56, 23, 49, 24, 16, 3, 63, 33, 51, 6, 2, 68, 75, 4, 45, 48, 29, 54, 19, 14, 53, 38, 10, 58, 72, 39, 40, 12, 44, 9, 32, 25, 50, 18, 55, 31, 65, 59, 66, 11, 35, 8, 52, 46, 7, 26, 17, 76, 67, 13, 34, 27",735.849795532687,190.849795532687
"34","58, 72, 12, 17, 40, 3, 44, 16, 51, 6, 75, 30, 45, 34, 46, 8, 14, 53, 35, 38, 65, 66, 11, 59, 19, 54, 52, 13, 29, 48, 5, 37, 69, 70, 60, 71, 20, 15, 57, 27, 4, 76, 67, 7, 26, 68, 2, 74, 21, 47, 36, 61, 64, 41, 43, 1, 63, 33, 73, 62, 28, 22, 42, 56, 23, 49, 24, 50, 18, 55, 25, 9, 32, 39, 31, 10",704.941229573338,159.941229573338
"35","71, 60, 70, 20, 37, 5, 47, 36, 21, 62, 63, 16, 3, 32, 9, 12, 40, 39, 72, 58, 10, 31, 38, 65, 66, 11, 59, 54, 13, 67, 17, 6, 2, 74, 48, 15, 57, 27, 52, 46, 19, 14, 53, 35, 7, 8, 34, 45, 29, 30, 4, 26, 76, 68, 75, 51, 44, 50, 25, 55, 18, 24, 49, 23, 33, 73, 1, 43, 64, 41, 56, 42, 22, 28, 61, 69",706.632468759513,161.632468759513
"36","15, 57, 45, 20, 70, 37, 36, 69, 60, 71, 47, 48, 29, 5, 74, 21, 61, 22, 28, 62, 73, 33, 2, 30, 75, 4, 27, 52, 46, 34, 67, 7, 26, 40, 31, 39, 72, 12, 17, 76, 68, 6, 51, 1, 41, 64, 42, 43, 63, 23, 56, 16, 3, 44, 32, 49, 24, 18, 55, 25, 50, 9, 58, 10, 38, 65, 11, 66, 59, 14, 53, 35, 8, 19, 54, 13",704.42188976455,159.42188976455
"37","11, 14, 35, 53, 59, 19, 7, 46, 8, 52, 27, 13, 54, 45, 29, 15, 57, 37, 60, 71, 70, 20, 5, 47, 21, 69, 74, 28, 62, 22, 1, 73, 2, 33, 63, 43, 41, 56, 23, 42, 64, 61, 36, 48, 30, 6, 75, 68, 4, 34, 67, 76, 26, 58, 40, 3, 32, 18, 55, 25, 50, 24, 49, 16, 51, 17, 12, 44, 9, 39, 72, 31, 10, 38, 65, 66",721.232073638939,176.232073638939
"38","73, 33, 68, 29, 27, 15, 57, 13, 52, 35, 66, 59, 14, 8, 7, 38, 10, 31, 65, 11, 53, 54, 19, 46, 67, 26, 17, 6, 51, 16, 44, 3, 49, 24, 18, 25, 55, 9, 39, 72, 12, 40, 32, 50, 58, 75, 76, 34, 4, 45, 48, 5, 47, 36, 69, 71, 60, 70, 20, 37, 21, 74, 30, 2, 28, 61, 22, 62, 64, 43, 42, 41, 56, 23, 63, 1",744.821660819165,199.821660819165
"39","4, 12, 72, 58, 10, 65, 66, 59, 14, 11, 38, 53, 7, 46, 52, 34, 68, 6, 16, 3, 32, 31, 39, 9, 55, 25, 50, 18, 40, 51, 63, 33, 1, 56, 44, 49, 24, 23, 43, 41, 42, 64, 61, 28, 22, 73, 62, 2, 30, 48, 47, 29, 57, 5, 74, 21, 69, 36, 71, 20, 70, 60, 37, 15, 45, 27, 13, 54, 19, 35, 8, 67, 75, 76, 26, 17",761.488302546132,216.488302546132
"40","18, 50, 32, 3, 24, 49, 23, 56, 41, 64, 42, 43, 62, 22, 73, 1, 2, 74, 30, 45, 29, 36, 20, 37, 60, 70, 71, 69, 61, 28, 21, 47, 48, 5, 15, 57, 27, 35, 7, 8, 13, 19, 54, 52, 34, 46, 67, 4, 68, 75, 76, 26, 40, 72, 39, 9, 25, 55, 31, 10, 65, 66, 38, 11, 59, 14, 53, 58, 12, 17, 33, 63, 16, 6, 51, 44",700.041490091123,155.041490091123
"41","16, 49, 63, 33, 6, 2, 74, 30, 45, 4, 67, 46, 7, 8, 52, 15, 57, 13, 54, 35, 19, 14, 59, 53, 58, 12, 40, 17, 51, 68, 75, 76, 26, 34, 27, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 21, 48, 28, 62, 22, 61, 64, 42, 41, 43, 1, 73, 23, 56, 24, 18, 55, 25, 31, 39, 10, 65, 66, 11, 38, 72, 9, 50, 32, 44, 3",678.226022483859,133.226022483859
"42","38, 65, 53, 59, 14, 35, 7, 8, 19, 54, 13, 57, 15, 29, 48, 5, 20, 70, 71, 60, 37, 47, 36, 69, 21, 28, 61, 62, 74, 2, 30, 45, 27, 52, 46, 34, 67, 76, 68, 75, 4, 26, 17, 12, 40, 51, 6, 33, 63, 73, 1, 22, 42, 64, 41, 43, 56, 23, 16, 49, 44, 3, 24, 18, 55, 25, 50, 32, 9, 72, 39, 31, 10, 58, 66, 11",659.752154085074,114.752154085074
"43","64, 22, 28, 74, 2, 62, 61, 21, 47, 69, 36, 71, 60, 20, 70, 37, 15, 57, 54, 13, 27, 5, 48, 29, 45, 30, 4, 26, 7, 35, 19, 14, 59, 11, 66, 65, 38, 10, 72, 39, 9, 31, 25, 55, 18, 50, 32, 3, 44, 63, 16, 49, 24, 17, 51, 40, 12, 58, 53, 8, 52, 34, 46, 67, 76, 75, 68, 6, 33, 73, 1, 43, 41, 23, 56, 42",655.621637016842,110.621637016842
"44","69, 36, 37, 60, 71, 70, 20, 15, 57, 45, 27, 52, 46, 8, 13, 54, 19, 14, 59, 53, 35, 7, 67, 34, 4, 75, 68, 6, 51, 17, 9, 39, 58, 72, 12, 26, 11, 66, 65, 38, 10, 31, 55, 25, 44, 32, 50, 18, 24, 49, 16, 3, 40, 76, 30, 2, 62, 73, 33, 1, 63, 23, 56, 42, 41, 43, 64, 22, 61, 28, 21, 74, 48, 29, 5, 47",668.857362738822,123.857362738822
"45","13, 48, 30, 68, 75, 4, 67, 76, 26, 9, 32, 50, 18, 44, 3, 6, 2, 33, 73, 62, 28, 61, 74, 21, 47, 36, 69, 71, 60, 70, 20, 37, 15, 57, 5, 29, 27, 52, 34, 45, 46, 7, 35, 14, 59, 65, 31, 39, 25, 55, 24, 49, 63, 1, 22, 64, 43, 42, 41, 56, 23, 16, 51, 17, 40, 12, 72, 58, 10, 38, 66, 11, 53, 8, 19, 54",687.775941374302,142.775941374302
"46","66, 59, 35, 46, 52, 27, 29, 45, 5, 20, 70, 60, 71, 69, 36, 48, 34, 67, 26, 76, 75, 4, 68, 17, 51, 40, 3, 44, 32, 50, 9, 72, 12, 39, 31, 25, 55, 18, 24, 49, 63, 16, 6, 74, 30, 62, 73, 33, 1, 23, 56, 41, 43, 42, 64, 22, 61, 2, 28, 21, 47, 37, 15, 57, 13, 54, 19, 8, 7, 58, 10, 38, 53, 14, 11, 65",697.357133645266,152.357133645266
"47","52, 34, 35, 7, 11, 65, 66, 38, 72, 39, 9, 12, 40, 32, 44, 3, 24, 49, 16, 51, 17, 26, 76, 67, 75, 68, 6, 33, 63, 1, 22, 73, 2, 30, 48, 5, 45, 4, 46, 8, 27, 29, 57, 15, 20, 37, 36, 60, 70, 71, 69, 47, 21, 74, 28, 62, 61, 64, 42, 41, 43, 23, 56, 50, 25, 18, 55, 31, 10, 58, 53, 14, 59, 19, 54, 13",692.719729810581,147.719729810581
"48","65, 11, 66, 59, 14, 53, 35, 7, 46, 34, 52, 8, 19, 54, 13, 27, 29, 45, 4, 67, 76, 68, 2, 28, 61, 69, 71, 36, 5, 37, 70, 60, 20, 57, 15, 48, 47, 21, 74, 30, 75, 73, 33, 1, 62, 22, 64, 41, 43, 42, 63, 49, 56, 23, 24, 16, 3, 44, 17, 12, 26, 6, 51, 40, 9, 32, 18, 50, 25, 55, 31, 39, 72, 58, 10, 38",675.166136243278,130.166136243278
"49","41, 42, 43, 1, 33, 73, 63, 56, 23, 49, 24, 18, 55, 25, 50, 3, 44, 32, 9, 72, 39, 40, 12, 17, 16, 51, 6, 2, 30, 68, 4, 67, 26, 76, 75, 74, 61, 69, 71, 70, 60, 36, 37, 20, 47, 5, 15, 57, 13, 19, 59, 66, 65, 11, 38, 31, 10, 58, 7, 35, 53, 14, 54, 34, 46, 8, 52, 27, 29, 45, 48, 21, 28, 62, 22, 64",677.420445052458,132.420445052458
"50","23, 49, 24, 32, 40, 17, 51, 6, 12, 72, 58, 10, 38, 11, 53, 46, 27, 52, 13, 54, 19, 59, 14, 66, 65, 31, 39, 9, 25, 55, 50, 18, 44, 3, 16, 63, 33, 68, 75, 26, 7, 35, 8, 34, 67, 76, 4, 45, 29, 48, 21, 36, 47, 5, 15, 57, 37, 20, 71, 60, 70, 69, 61, 74, 30, 2, 62, 28, 22, 73, 1, 42, 64, 43, 41, 56",675.374405439002,130.374405439002
